Trip Duration (secs),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
125,56:41.7,58:47.3,3211,Newark Ave,40.72152515,-74.04630454,3279,Dixon Mills,40.72163014,-74.04996783,44683,Subscriber,1994,male
442,59:46.7,07:09.3,3185,City Hall,40.717732500000004,-74.04384499999999,3203,Hamilton Park,40.72759597,-74.04424731,44603,Subscriber,1979,female
264,01:32.8,05:57.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42206,Subscriber,1987,male
262,02:35.1,06:57.6,3187,Warren St,40.721123600000006,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,47254,Subscriber,1990,female
309,03:26.2,08:35.6,3209,Brunswick St,40.7241765,-74.05065640000001,3203,Hamilton Park,40.72759597,-74.04424731,42575,Subscriber,1984,female
654,04:29.3,15:23.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,44452,Subscriber,1975,male
720,08:53.6,20:54.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958612,-74.04311746,48924,Subscriber,1989,female
164,09:36.1,12:20.7,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,40207,Subscriber,1970,male
445,10:20.4,17:45.9,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3273,Manila & 1st,40.72165072,-74.04288411,46609,Subscriber,1987,male
146,11:23.7,13:50.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,44376,Subscriber,1988,female
937,12:55.0,28:32.8,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,40709,Subscriber,1991,male
590,15:51.4,25:41.4,3279,Dixon Mills,40.72163014,-74.04996783,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44683,Subscriber,1996,male
236,16:35.1,20:31.4,3275,Columbus Drive,40.718355200000005,-74.03891444,3639,Harborside,40.71925170000001,-74.034234,42280,Subscriber,1992,female
170,19:34.2,22:24.5,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,44762,Subscriber,1966,male
485,22:43.7,30:48.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42314,Subscriber,1990,male
750,24:54.2,37:24.9,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,47254,Subscriber,1985,female
407,27:27.9,34:15.1,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,31092,Subscriber,1959,male
301,30:24.8,35:26.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,44418,Subscriber,1986,male
166,31:44.3,34:31.2,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.721123600000006,-74.03805095,44774,Subscriber,1990,female
1118,36:08.7,54:46.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42823,Subscriber,1979,male
462,38:56.2,46:38.7,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,41992,Subscriber,1990,male
121,40:51.1,42:52.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,45967,Subscriber,1977,male
485,41:00.1,49:05.3,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42546,Subscriber,1979,male
300,41:44.7,46:44.9,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,46532,Subscriber,1981,male
299,42:16.9,47:16.0,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,28801,Customer,1987,male
129,48:39.1,50:49.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,42262,Subscriber,1991,female
669,49:46.1,00:55.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3681,Grand St,40.71517768,-74.03768331,44185,Subscriber,1960,male
269,52:15.3,56:44.4,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,33149,Subscriber,1991,female
5059,56:12.5,20:32.3,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,41992,Subscriber,1990,male
622,58:35.7,08:58.1,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,38906,Subscriber,1996,male
435,01:12.5,08:28.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,43139,Subscriber,1992,male
288,07:53.8,12:41.9,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.721123600000006,-74.03805095,45822,Subscriber,1994,male
201,08:44.4,12:05.5,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,25968,Subscriber,1988,female
475,09:04.6,17:00.4,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,45967,Subscriber,1986,male
279,14:59.1,19:38.6,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,46929,Subscriber,1994,male
315,19:49.7,25:05.3,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,42280,Subscriber,1966,male
262,23:23.6,27:46.3,3185,City Hall,40.717732500000004,-74.04384499999999,3639,Harborside,40.71925170000001,-74.034234,28426,Subscriber,1988,male
1577,36:02.4,02:19.4,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,43206,Subscriber,1964,male
243,41:17.5,45:21.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,30630,Subscriber,1980,male
192,48:17.9,51:29.9,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,31659,Subscriber,1960,male
336,48:30.8,54:07.4,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,30630,Subscriber,1986,male
446,52:56.6,00:23.0,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.71925170000001,-74.034234,40207,Subscriber,1969,male
133,55:32.8,57:46.2,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,40742,Subscriber,1983,male
512,10:37.3,19:09.7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,44683,Subscriber,1988,female
528,23:46.6,32:35.6,3202,Newport PATH,40.7272235,-74.03375890000001,3185,City Hall,40.717732500000004,-74.04384499999999,42178,Subscriber,1986,male
87,24:42.4,26:09.8,3202,Newport PATH,40.7272235,-74.03375890000001,3638,Washington St,40.7242941,-74.0354826,42280,Subscriber,1996,male
744,25:05.8,37:30.6,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3184,Paulus Hook,40.7141454,-74.0335519,40306,Customer,1991,male
106,38:12.2,39:58.9,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,45341,Customer,1994,male
141,44:07.8,46:29.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,40440,Subscriber,1968,female
158,55:53.1,58:31.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,48924,Subscriber,1977,male
251,58:04.5,02:15.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,33149,Subscriber,1984,male
505,58:13.8,06:39.2,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,45274,Customer,1997,male
505,19:20.4,27:45.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,45261,Subscriber,1979,male
848,27:42.1,41:50.8,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42575,Subscriber,1964,male
246,29:13.0,33:19.3,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,45274,Subscriber,1981,male
783,50:30.5,03:34.4,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,38449,Subscriber,1976,male
151,55:04.2,57:35.3,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,25541,Subscriber,1993,male
1757,29:08.6,58:25.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3186,Grove St PATH,40.71958612,-74.04311746,44316,Subscriber,1985,male
1347,37:36.2,00:03.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42575,Subscriber,1964,male
368,55:54.2,02:02.7,3639,Harborside,40.71925170000001,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,40207,Subscriber,1988,male
392,14:21.2,20:54.1,3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.718355200000005,-74.03891444,43572,Subscriber,1990,female
184,38:33.0,41:37.1,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42171,Subscriber,1998,male
352,01:35.0,07:27.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.721123600000006,-74.03805095,42186,Subscriber,1991,male
258,05:40.1,09:58.7,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,44989,Subscriber,1963,female
796,47:02.8,00:19.2,3184,Paulus Hook,40.7141454,-74.0335519,3269,Brunswick & 6th,40.72601173,-74.05038893,40306,Subscriber,1990,male
199,49:36.4,52:55.8,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.733670000000004,-74.0625,45345,Subscriber,1989,male
751,51:58.9,04:30.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,45274,Subscriber,1981,male
309,56:06.3,01:15.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,47108,Subscriber,1987,male
431,56:21.5,03:33.4,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,38906,Subscriber,1996,male
545,59:57.5,09:03.2,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1975,male
166,08:24.7,11:11.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42206,Subscriber,1970,male
204,13:20.5,16:44.5,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42293,Subscriber,1989,male
497,17:04.9,25:22.2,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.7308971,-74.06391263,42432,Subscriber,1994,male
613,17:58.0,28:12.0,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42825,Subscriber,1969,male
203,18:04.2,21:27.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,41618,Subscriber,1986,male
466,21:07.7,28:54.5,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3205,JC Medical Center,40.71653978,-74.04963791,43352,Subscriber,1967,female
481,27:15.7,35:17.2,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,44212,Subscriber,1988,male
279,30:18.5,34:58.0,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3275,Columbus Drive,40.718355200000005,-74.03891444,48740,Subscriber,1978,male
390,30:48.7,37:19.0,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,44603,Subscriber,1977,female
986,34:13.7,50:40.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,39839,Subscriber,1989,male
116,34:34.1,36:30.5,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.717732500000004,-74.04384499999999,44737,Subscriber,1989,male
371,44:38.8,50:50.6,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.7308971,-74.06391263,49081,Subscriber,1958,male
345,44:44.0,50:29.1,3187,Warren St,40.721123600000006,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,34314,Subscriber,1990,male
199,48:23.6,51:42.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3481,York St,40.71649,-74.04105,33008,Subscriber,1985,male
368,50:05.5,56:14.4,3268,Lafayette Park,40.71346383,-74.06285852,3483,Montgomery St,40.71942,-74.05099,40709,Subscriber,1989,male
441,50:27.6,57:48.7,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,44225,Subscriber,2000,male
196,52:45.6,56:01.8,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,46529,Subscriber,1970,male
329,54:19.6,59:49.3,3207,Oakland Ave,40.7376037,-74.05247829999999,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42470,Subscriber,1982,male
147,54:47.8,57:15.0,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.718355200000005,-74.03891444,44185,Subscriber,1985,male
352,56:12.9,02:04.9,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.718355200000005,-74.03891444,45341,Subscriber,1980,male
133,57:15.1,59:28.4,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46929,Subscriber,1991,female
371,00:46.3,06:57.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,40306,Subscriber,1980,male
398,12:28.4,19:07.3,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,39571,Subscriber,1989,male
188,12:49.7,15:58.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,45256,Subscriber,1986,male
145,18:27.5,20:52.5,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.717732500000004,-74.04384499999999,45656,Subscriber,1967,male
63,21:01.8,22:05.4,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958612,-74.04311746,44785,Subscriber,1967,male
412,25:48.9,32:41.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42823,Subscriber,1979,male
1051,27:39.8,45:11.5,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,48857,Subscriber,1988,male
623,38:47.0,49:10.4,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,42432,Subscriber,1994,male
164,38:49.4,41:34.4,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.717732500000004,-74.04384499999999,44787,Subscriber,1990,female
1555,41:30.5,07:26.4,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,32370,Subscriber,1988,male
1042,43:18.6,00:40.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,46926,Subscriber,1990,male
294,47:17.4,52:11.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,25541,Subscriber,1995,female
330,53:04.9,58:35.5,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,44603,Subscriber,1966,male
409,54:06.1,00:55.1,3184,Paulus Hook,40.7141454,-74.0335519,3481,York St,40.71649,-74.04105,42825,Subscriber,1989,male
281,57:52.5,02:34.2,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,44683,Subscriber,1985,male
361,12:14.5,18:16.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3213,Van Vorst Park,40.71848892,-74.04772663,45281,Subscriber,1986,female
627,15:35.0,26:02.5,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,44418,Subscriber,1979,male
363,21:01.4,27:04.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,44683,Subscriber,1985,male
1001,22:29.2,39:10.8,3191,Union St,40.71821129999999,-74.08363940000001,3195,Sip Ave,40.7308971,-74.06391263,46537,Customer,1995,female
242,22:53.9,26:56.8,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,43139,Subscriber,1987,male
261,26:36.5,30:58.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,33911,Subscriber,1981,female
1173,33:08.7,52:42.3,3639,Harborside,40.71925170000001,-74.034234,3194,McGinley Square,40.72533993,-74.06762213,42262,Subscriber,1984,male
237,37:42.8,41:39.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1981,male
316,40:09.8,45:26.8,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,42230,Subscriber,1988,female
106,41:22.4,43:08.4,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,42376,Subscriber,1988,male
265,41:24.8,45:50.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,25968,Subscriber,1986,male
327,42:34.3,48:01.9,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,44376,Subscriber,1991,male
342,46:43.9,52:26.3,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,32370,Subscriber,1994,female
287,46:57.7,51:45.3,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.733670000000004,-74.0625,44762,Subscriber,1966,male
430,49:28.3,56:38.5,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,39442,Subscriber,1984,male
294,50:16.2,55:11.0,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,48913,Subscriber,1988,female
225,50:57.0,54:42.1,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,44683,Subscriber,1981,male
524,58:58.6,07:43.4,3639,Harborside,40.71925170000001,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,44937,Subscriber,1969,male
124,59:58.3,02:02.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42230,Subscriber,1977,male
657,02:00.2,12:57.6,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42575,Subscriber,1983,male
324,02:15.5,07:39.6,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,44209,Subscriber,1995,male
345,02:32.9,08:18.5,3211,Newark Ave,40.72152515,-74.04630454,3638,Washington St,40.7242941,-74.0354826,41369,Subscriber,1988,female
975,15:48.0,32:03.2,3267,Morris Canal,40.71241882,-74.03852552,3273,Manila & 1st,40.72165072,-74.04288411,48930,Subscriber,1969,male
582,17:57.5,27:39.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45354,Subscriber,1960,male
593,22:26.2,32:19.4,3209,Brunswick St,40.7241765,-74.05065640000001,3639,Harborside,40.71925170000001,-74.034234,28579,Subscriber,1970,male
173,26:30.0,29:23.5,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,48923,Subscriber,1982,male
716,31:26.5,43:23.1,3210,Pershing Field,40.74267714,-74.05178863,3679,Bergen Ave,40.72210379,-74.071455,42538,Subscriber,1975,male
223,34:27.0,38:10.8,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,42280,Subscriber,1996,male
484,39:43.4,47:47.9,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42308,Subscriber,1983,male
187,41:58.8,45:06.6,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,44762,Subscriber,1978,male
594,42:18.3,52:12.9,3185,City Hall,40.717732500000004,-74.04384499999999,3269,Brunswick & 6th,40.72601173,-74.05038893,48929,Subscriber,1986,female
177,45:17.7,48:15.2,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.717732500000004,-74.04384499999999,44225,Subscriber,1994,male
281,48:02.7,52:43.9,3280,Astor Place,40.7192822,-74.07126188,3678,Fairmount Ave,40.72572614,-74.07195926,42485,Subscriber,1993,female
194,49:06.8,52:21.1,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,43139,Subscriber,1987,male
646,50:31.3,01:17.6,3194,McGinley Square,40.72533993,-74.06762213,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42262,Subscriber,1995,male
329,55:58.9,01:28.8,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,45277,Subscriber,1986,male
384,11:50.0,18:14.7,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,41369,Subscriber,1988,female
424,18:23.5,25:27.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42206,Subscriber,1986,male
